Label,Product_Url,Content,header
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-lenovo-thinkpad-yoga-11e/7691381684.html,"Lenovo Thinkpad Yoga 11E 11.6"" Touchscreen Convertible Laptop    Processor : Intel Pentium 4405U @ 2.10GHz  Memory : 8 GB  Hard Drive : 128 GB SSD  Screen Size : 11.6"" Touchscreen IPS display  Display : Intel HD Graphics  Webcam : Yes  Mic : Yes  Bluetooth : Yes  WiFi : Yes  Ethernet : Yes  HDMI : Yes  Operating System : Windows 10 Pro.    Charger is included.  Computer has been factory reset.    Pick up at Peet's Coffee at Stonetown Galleria (3251 20th Ave. San Francisco CA)  $100 FIRM. Text me at   show contact info     Thanks,  Robert  ", Lenovo Thinkpad Yoga 11E 11.6 Touchscreen Convertible Laptop 8GB 128GB  -  $100  (ingleside / SFSU / CCSF)  
Computer,https://sfbay.craigslist.org/sby/sys/d/campbell-sg-mbp-29ghz-quad-core-i7-16gb/7691064571.html,"SG 2017 15"" MBP 2.9GHz Quad Core i7 / 16GB / 512GB SSD in excellent condition.    MacBook Pro (15-inch, 2017)  2.8 GHz Quad Core Intel Core i7  16 GB 2133 MHz LPDDR3  512GB APPLE SSD SM1024L  Intel HD Graphics 630 1536 MB / Chipset Model: Radeon Pro 560    Health Information:  Cycle Count: 346  Condition: Normal    Very well taken care of. Never any issues. Used almost always at desk which is why its in such great condition. Very low Cycle Count.    Sale is for laptop and power only.    Cash Only. Meet at Starbucks in Saratoga.  "," SG 2017 15"" MBP 2.9GHz Quad Core i7 / 16GB / 512GB SSD  -  $440  (saratoga)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-apple-macbook-pro-15-mid/7690002174.html,"2.2 GHz Quad-Core Intel Core i7    This macbook pro still works great, only an issue with the speakers that are blown out a little bit, but still usable. I usually connect a bluetooth speaker or headphones. This was used for programming for years with really good performance. Small scuff on the front next to the apple logo.    250 OBO  "," Apple Macbook Pro 15"" mid-2015 Retina 16GB Memory  -  $225  (alamo square / nopa)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-dust-off-dust-and-lint-remover/7690920708.html,Dust-Off (dust and lint remover) 10oz Brand New Unopened Duster offered for $7 (single) or $50 (10) OBO. This sells for much higher prices on eBay.  , Dust-Off (dust and lint remover) 10oz Brand New Unopened $7 OBO  -  $7  (san jose south)  
Computer,https://sfbay.craigslist.org/sby/sys/d/sunnyvale-dell-latitude-e5430/7693708803.html,"I have a spare laptop for sale.    CPU: Intel Core i5-3340M 2.70GHz  15"" LCD Screen  Storage: 300gb ssd  RAM: 10 gb  VGA & HDMI  Ethernet RJ45 port, Wifi 2.4GHz and 5GHz  USB ports, SD card slot  DVD-ReWriter  OS: windows 10 PRO freshly installed  The battery holds well. It's still going strong and ready to use.    Great for youtube, video streaming, and web browsing.  ",
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/los-altos-apple-usb-ethernet-adapter-nib/7693707511.html,Genuine Apple USB Ethernet Adapter  NIB    2 available    $24 each or $45 for both  ," Apple USB Ethernet Adapter, NIB  -  $24  (los altos)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/oakland-2019-macbook-pro-16-intel-i7/7693704052.html,"I am selling a 2019 16"" MacBook Pro laptop:  - Model A2141  - Intel Core i7-9750H  - Radeon 5300M Graphics  - 16GB RAM  - 512GB SSD    This laptop sat brand new in its box for >3 years. From sitting so long the battery failed, and has been replaced with a new high quality battery pack (NuPower). Other than to test function & perform battery replacement, the laptop has not been used. Includes original box and charger. Selling for $900 cash only. Thank you for viewing my ad, please email with any questions.  "," 2019 MacBook Pro 16"" Intel | i7, 16GB, 512GB | Like New  -  $900  (oakland lake merritt / grand)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-apple-display/7693703245.html,27” Apple display..works fine with my 2012 MacBook. No cracks..I just won’t need it anymore.  , apple display  -  $200  (San Francisco)  
Computer,https://sfbay.craigslist.org/sby/sys/d/santa-cruz-imac-27-tb-ssd-i7-35-ghz/7693700253.html,"Up for sale is my beloved 27"" iMac. I am the original owner, and I still have the original box, internal styrofoam, screen protector sleeve -- and even the original outer cardboard box in which it shipped back in the day.     The specs stand up to today's nicest computers: quad-core i7 at 3.5 GHz, 32 GB RAM, 4GB of VRAM, with a 1 TB SSD. The computer still gets it done to this day. I am simply redoing my setup and have newer gear.     It might be hard to believe this, but it is definitely ""like new,"" as there are no scratches, blemishes, dead pixels, or anything wrong with it whatsoever. I think once you see it, you will agree that ""excellent"" would be an understatement.    I've used this computer ever since it was new for my multimedia design career. It has handled everything I've thrown at it, including Photoshop, Illustrator, Microsoft Office, and even 3D modeling on Windows via Parallels Desktop.    I will wipe the computer clean for you so that when you boot it up, it is as if you were first unboxing it. I'm happy to discuss offers. Please check other online reseller avenues to get a feel for the value of the computer.    If you inquire via e-mail, I will respond quickly — typically within a few hours max. Be sure to check your spam/junk folder for my reply. If for some reason you don’t see my message, you can text me at:    Eight  Three  One  Two  Three  Nine  Three  Seven  One  Eight  "," iMac 27"" 1 TB SSD i7 3.5 GHz Quad-Core 32 GB RAM Late 2013  -  $900  (santa cruz)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-surface-pro-microsoft-brand-new/7684266148.html,Brand new Microsoft Surface Pro X and Signature keyboard and Slim Pen. All brand new in box - Great Back to School gift!!    512GB SSD Hard Drive   16GB Ram  Cell data/wifi available with your own plan.          Laptop tablet touch screen stylus college  ," Surface Pro X Microsoft - Brand new in Box  -  $1,125  (fremont / union city / newark)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-original-chromebook-cr48/7685697283.html,Own a piece of computing history. This is the original development Chromebook from Google I/O. Boots and connects to the internet.  , Original Chromebook CR48  -  $100  (San Francisco)  
Computer,https://sfbay.craigslist.org/sby/sys/d/pleasant-hill-lenovo-laptop-ideapad-acz/7693698074.html,"Good shape. Well maintained.  NOTE : I don't believe the hardware is Windows 11 compatible. That being said it works perfectly fine. Posted review from 2016 when it was released.    https://www.notebookcheck.net/Lenovo-IdeaPad-500-15ACZ-Notebook-Review.160723.0.html     NOTES: Will not respond to availability emails. If post is still up, item is still available.  Will  NOT  ship or mail anywhere. Must pick up in person.  Cash, PayPal, or VenmoLocated in Pleasant Hill, near DVC.    ", Lenovo Laptop (IdeaPad) 500-15ACZ  -  $45  (concord / pleasant hill / martinez)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/albany-1u-case/7687224165.html,1U CASE  , 1U CASE  -  $30  (albany / el cerrito)  
Computer,https://sfbay.craigslist.org/sby/sys/d/walnut-creek-nice-macbook-air-core-i7/7693696903.html,"Nice condition - no scratch - no wear - good battery and Apple brand charger. Great gift..............  Apple MacBook Air Late 2013  13 inch Display (1440 x 900)  1.7GHz Dual Core Intel i7  8GB Memory   128GB Solid State Drive  1.5GB Intel Graphics  802.11ac Wifi  Bluetooth 4.0  macOS 13 Ventura  Intel Graphics 5000  2 x USB 3.0 Ports  1 x Thunderbolt 2 Port  1 x Audio Port  1 x SDXC Card Slot  720p FaceTime HD Camera  Backlit Keyboard  Multi Touch Trackpad  Dual Microphone Array  Stereo Speakers  MacBook Air in ""Very Nice"" condition  Apple power charger + Good battery    ", Nice MacBook Air Core i7 1.7ghz Late 2013 OS Ventura 13.6.1  -  $225  (walnut creek)  
Computer,https://sfbay.craigslist.org/sby/sys/d/hayward-hp-omen-gaming-laptop-with/7693693078.html,"Intel i7core 7th generation processor,  32gb ram, 1tb HD, bonus 128ssd...  This machine has been factory reset. Is in perfect condition with a new battery new. S s d , new 32gb ddr4 ram upgrade. It is in perfect condition see the pictures  ", Hp Omen gaming laptop with upgrades  -  $550  (hayward / castro valley)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-apc-back-ups-rs-800va-120v/7683888499.html,"APC Back-UPS RS 800VA, 120V  https://www.apc.com/ca/en/product/BR800/apc-backups-rs-800va-120v/    I have two pieces   Soliciting Best Offer , OBO  "," APC Back-UPS RS 800VA, 120V  -  $15  (willow glen / cambrian)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-belkin-battery-backup-unit/7684458192.html,"Belkin Residential Gateway (RG) Battery Backup REV B, BU3DC001-12V    What is the Belkin Residential Gateway (RG) Battery Backup REV B, BU3DC001-12V?    Battery backups provide an uninterruptible power supply (UPS) to keep critical systems up and running in the event of a power loss.  The Belkin Residential Gateway (RG) Battery Backup REV B, BU3DC001-12V has been designed to maintain your AT&T U-verse® Residential Gateway and your AT&T U-verse® Voice service should a short disruption to your commercial power service occurs.  For more information about this product, click here.    $20 OBO    ", BELKIN Battery Backup Unit  -  $20  (willow glen / cambrian)  
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-dude-youre-gettin-dell/7693692142.html,"dell optiplex gx620, not sure about specs. has floppy drive and windows xp liscence.  "," dude, youre gettin a dell  -  $80  (inner sunset / UCSF)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/excellent-xerox-phaser-6250-network/7691364268.html,"Very good working condition and stored for a while, but it has crack/broken on the top of panel and front panel (See the pictures). But nothing affects the operation of the printer. Toners are installed (at least 60-100%), black toner newly installed! A power cord is included.    Up to 26 ppm print speed for black and color  Photo, 2,400 dpi enhanced, and 600 dpi draft modes  700 MHz PowerPC processor, 256 MB standard memory  USB 2.0, parallel, and 10/100 BaseTX Ethernet network connectivity    Extra 3 OEM/Genuine High Yield Black Toners for FREE  ", Excellent Xerox Phaser 6250/N Network Color Laser Printer + 3 New Blac  -  $150  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/oakland-ibm-gaming-rig-new-32gb-ram/7683414909.html,"Brand New IBM gaming rig MCEMIL5 - NUC118TMi7   500 GB ssd  32GB ram  Intel® Core™ i7-11700B  Cores 8, Threads 16  Intel® UHD Graphics    No monitor, keyboard or mouse    "," IBM gaming rig new 32gb ram 3,20GHZ-  -  $375  (Oakland)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/oakland-macbook-pro-core-touch-mid-ghz/7692358782.html,"Great condition.The device is in pristine condition, perfectly functional on every level of use.   Factor reset and comes with a cord, no box.          SPECIFICATIONS:    QUAD CORE i7 2.8GHz    250 GB FULL PCI-Express SSD    16GB RAM(HIGH SPEED RAM)      FEATURES:    Aluminum Body Style    Internal Microphone    Internal Speakers    Internal Webcam    Upgraded Track Pad    Bluetooth    WiFi      PORTS:    2 Thunderbolt Port    2 USB 3.0 Ports    HDMI Port    Audio In    SD Port  "," MacBook Pro ""Core i7"" 2.8 15"" Touch/Mid-2017	2.8 GHz Core i7 (I7-7700H  -  $400  (oakland hills / mills)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-lorenzo-dell-latitude-touchscreen/7691624530.html,"Dell Latitude e7470 14"" Laptop : i7 3.4ghz : 16gb ram : 512gb SSD    Excellent condition.  Works properly.  No issues.  Battery good.  Charger included.    Software:  Windows 10 Pro 64-bit  Office 2019     Hardware:  14"" display Touchscreen 1920x1080  Intel Core i7 2.6 - 3.4ghz  16gb ram  512gb SSD  Wifi + Bluetooth  Webcam  3 x USB 3.0 ports  HDMI  Ethernet  Mini DisplayPort  SD Card slot  Sim Card slot  Backlit keyboard    Contact Nick :   show contact info   Located at West Winton Business Park in Hayward    Thanks  Keywords:  Laptop , computer , pc , windows , notebook ,  "," Dell Latitude e7470 14"" Touchscreen : i7 3.4ghz : 16gb ram : 512gb SSD  -  $180  (hayward / castro valley)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/hp-color-laserjet-2600-toners-by/7691348564.html,"Brand New/Sealed HP color laserjet 2600 toners by Cartridge World.    Black, Magenta, Cyan and Yellow are available for sale, $30 each   Q6000A Blk, Q6001A/02A/03A (C/Y/M)    ", HP COLOR LASERJET 2600 TONERS BY CARTRIDGEWORLD  -  $16  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-dell-ultrasharp-34-curved/7693686477.html,"Excellent condition, see photos for details.    Selling because I'm upgrading to a newer model.    More specs: https://www.amazon.com/Dell-U3419w-Ultrasharp-34-Inch-3440x1440/dp/B07HB3ZX9F    $300 OBO    ",
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/genuine-hp-c4197a-110v-fuser-kit-page/7691342914.html,"Brand New C4197A 110V Fuser Kit, 100000 Page-Yield is still in the original box.    Genuine Hewlett Packard 110V fuser kit for color Laserjet 4500, 4550 series. Print professional-quality documents with this dependable OEM fuser. With its extremely high page yield, there's no need for frequent fuser replacement. Fuser kit features advanced toner formulation and particle design for cost-effective documents with great color.  Item Number: C4197A  Manufacturer: Hewlett Packard  "," Genuine HP C4197A 110V Fuser Kit, 100000 Page-Yield  -  $50  (daly city)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/santa-clara-lenovo-thinkpad-e14-intel/7693673043.html,"Lenovo ThinkPad E14 Gen.2    Spec.    Processor : 11th Gen. Intel Core I7-1165G7 @ 2.8GHz  Memory : 16GB  Hard Drive : 512GB SSD  Screen Size: 14"" Wide Screen  Display : Intel Iris Xe Graphics  Screen Resolution : 1920 x 1080 Max.  Battery Health : Good  Webcam : Yes  Mic : Yes  Bluetooth : Yes  WiFi : Yes  Operating System : Windows 11 Pro.  Software : Microsoft Office 2021 Pro.  AC Adapter : Yes    Sale $250 Firm , Cash & Local Pick-up Only . Interest It Call or Text   show contact info ", Lenovo ThinkPad E14  Intel Core I7-1165G7 @ 2.8GHz/16GB/512GB SSD  -  $250  (santa clara)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/genuine-hp-130a-toner-cartridge-value/7691342388.html,"Brand New Cartridges and Packed in the original HP retail boxes.    The HP 130A Toner Cartridge Value Pack ensures your life is made easier. Make documents and marketing materials look professional when you print with Original HP LaserJet toner cartridges. Keep your home or office productive--avoid wasted time and supplies. These cartridges are specifically designed for Hewlett Packard Colour LaserJet Pro 100 M176 and M177 series.    Expect quality--and get it time after time--from Original HP toner cartridges. Avoid the reprints, wasted supplies, and costly delays that can occur with remanufactured cartridges.  Help keep business moving forward. Trust Original HP toner cartridges for consistent, uninterrupted printing that keeps you on task and on budget.  Don't miss a beat. Replace Original HP toner cartridges in seconds, and get back to printing. They're specifically designed for your HP LaserJet printer or MFP to make installation quick and easy.  HP Codes: CF350A, CF351A, CF353A, CF352A  Yields:  Black - Approx 1,300 pages @ 5% coverage.  Cyan, Magenta, Yellow - Approx 1,000 pages each @ 5% coverage.      Suitable for:	  Hewlett Packard Colour Laserjet Pro M176n  Hewlett Packard Colour Laserjet Pro M177fw  ", Genuine HP 130A Toner Cartridge Value Pack  -  $180  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-full-set-of-kvm-cables/7692961369.html,"Sold as a set. 5 DVI cables, 5 DVI + headphone + microphone + USB cables. Set for up to 4 dual monitor PCs KVM setup.      Please feel free to include your number in your message for fastest / most reliable response by text - sometimes Craigslist emails seem to not go through, so this is helpful just in case  ", Full set of KVM cables  -  $10  (SOMA / south beach)  
Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-13-macbook-air/7688086391.html,"1.6 GHz Intel Core i5  8 GB DDR3 RAM  128 GB SSD  macOS Monterey  Macbook Air 7,2  There are some cosmetic dents around the corner  "," 13"" MacBook Air  -  $210  (Fremont)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-apple-macbook-pro-133/7693684138.html,"For sale is a MacBook Pro 13-inch laptop in a striking black and silver color scheme with a generous 500GB SSD for fast storage and performance. This MacBook Pro A1502 is a powerful and portable solution for a wide range of computing needs.    Works and looks (close to) perfect. Has some mild signs of wear. Has a fresh copy of MacOS Big Sur installed on it. There’s one minor flaw - the outer plastic layer of the power cable is split open - this doesn’t affect the cable - it still works fine.    Key Features:  * Model: MacBook Pro A1502  * Color: Black/Silver  * 13.3-inch Retina display for stunning visuals  * Speedy 500GB SSD for quick data access  * Responsive performance for multitasking  * Compact and stylish design  * Backlit keyboard for comfortable typing    Included in the Sale:  * MacBook Pro A1502 Laptop  * Original Apple box  * Black neoprene case    The MacBook Pro 13-inch A1502 with a 500GB SSD is perfect for professionals, creatives, and anyone who values both power and portability in their laptop.    "," Apple MacBook Pro 13.3"" Silver/Black, A1502, 500GB SSD, 8GB RAM, i5 2.  -  $250  (portola district)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-complete-pc-set/7688086683.html,"22-inch Dell monitor.  HP Pavilion desktop with AMD Athlon II X4 645 Quad Core 3.1 Ghz CPU, Radeon HD5670 GPU, 8GB DDR3 RAM, 320GB 7200RPM HD.  Windows 10 installed, ready for setup.  Logitech full keyboard.  ", Complete PC Set  -  $150  (Fremont)  
Computer,https://sfbay.craigslist.org/sby/sys/d/fremont-hp-pavilion-desktop-pc/7688095604.html,CPU: Athlon II X4 645 Quad Core 3.1 Ghz  GPU: Radeon HD 5670  8GB DDR3 RAM  320GB HDD  Windows 10 installed and ready for setup  , HP Pavilion Desktop PC  -  $120  (Fremont)  
Computer,https://sfbay.craigslist.org/sby/sys/d/oakland-mac-mini-m1-chip-with-touch-id/7693683020.html,"The Mac Mini comes with Apple M1 chip with 8‑core CPU, 8‑core GPU, and 16‑core Neural Engine. It has 8GB unified memory (RAM), 256GB SSD storage, and Gigabit Ethernet. The bundle comes with the power cord and a display port cable.     The Magic Keyboard supports Touch ID and has a full size numeric keypad. The Magic Mouse supports multi-touch gestures. Both connect via Bluetooth and are charged with a lightning bolt (iPhone) charging cord. Included in the bundle is a usb-c to Lightning bolt cable that will allow you to charge both from the Mac Mini.      The Apple HomePod is apple’s version of a home assistant like Amazon’s Alexa. The bundle comes with the power cord as well as a charging block to plug it in. It connects to your home’s wifi and can interface with other “smart” devices.     This Mac Mini and the accessories were purchased in May of 2022, and were lightly used by my partner for two months. Since then, they have not been used. Hoping someone can put them to good use.     If you are interested, please put your phone number in the email response to this ad.     Selling only as a bundle, make an offer.    "," Mac Mini (M1 chip) with touch ID magic keyboard, magic mouse, and apple homepod  -  $700  (Oakland)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-apple-imac-a1311/7691342331.html,"Tenant left behind this Apple iMac A1311, he said it works but no hard drive. Plugged in and hear running sound inside the unit but nothing to see in the black screen.  It looks in good shape. Probably it can be fixed or for parts. Found out the information about it on the stand and sell as is.  ", Apple IMAC A1311  -  $50  (excelsior / outer mission)  
Computer,https://sfbay.craigslist.org/sby/sys/d/concord-macbook-pro-13-m1-like-new-free/7691194987.html,"Like new Apple MacBook Pro 13. Apple M1 processor. 8GB RAM. Works like new. Looks like new. Comes with an original charger, box, and protective case. Only serious buyers with cash in hand.  "," MacBook Pro 13"" M1 LIKE NEW | FREE CASE  -  $750  (Concord)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/concord-apple-macbook-pro-14-m1-max/7691210368.html,Like new condition. Original box and charger. Works like new. Latest Mac OS Sonoma. Only serious buyers with cash in hand.  ," Apple MacBook Pro 14"" M1 MAX 32GB RAM 1TB SSD Original Box &amp; Charger  -  $2,100  (Concord)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-macbook-pro-133-mid-2012/7691341044.html,"The MacBook Pro was bought 8 years ago and usage of 4 years only, since that it has been sitting. Tested and upgraded to current version MacOS Catalina ISO 10.15.7 in Apple Store.  It has been determined fully functional without any issue there also.  All keys work functionally, no any scratches, dead pixel on the screen and battery is still in good condition. And shows only minimal wear (such as light scratches).     Comes with original power adapter and charging cable.    Features  Wi-Fi, Built-in Webcam, Built-in Microphone, Bluetooth, Backlit Keyboard  RAM Size.   8GB (PC3-12800S)  GPU.  Intel HD Graphics 4000  Processor.    Intel Core i5 3rd Gen.  Storage Type.     HDD (Hard Disk Drive)  Maximum Resolution.     1280 x 800  Screen Size.     13.3 in  Operating System  MacOS 10.15.7 Catalina  Hard Drive Capacity.      500 GB  Connectivity.     VGA, USB 3.0, SD Card Slot, DisplayPort  Release Year.      2012  Processor Speed.       2.5 GHz    "," MacBook Pro 13.3"" (Mid 2012) Intel Core i5 @ 2.50GHz 8GB RAM 500GB HDD  -  $300  (San Francisco/Daly City)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/daly-city-apple-powerpc-a1047-g5-160ghz/7691340444.html,"The PowerPC G5 kept in a box, stored for a while. Clean and has been tested and it is in very good working order. Have two hard drives (250GB and 80GB), WiFi with antenna.      "," Apple PowerPC  A1047 G5, 1.60GHz 1.5GB RAM W/2 Hard Drives  -  $170  (daly city)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/sunnyvale-apple-wireless-magic-trackpad/7693679968.html,"Apple Wireless Magic Trackpad A1339    The new Magic Trackpad is the first Multi-Touch trackpad designed to work with your Mac desktop computer  It uses the same Multi-Touch technology you love on the MacBook Pro. And it supports a full set of gestures, giving you a whole new way to control and interact with what's on your screen. Swiping through pages online feels just like flipping through pages in a book or magazine. And inertial scrolling makes moving up and down a page more natural than ever  Magic Trackpad connects to your Mac via Bluetooth wireless technology. Use it in place of a mouse or in conjunction with one  Magic Trackpad gives you a whole new way to control what's on your Mac desktop computer. When you perform gestures, you actually interact with what's on your screen. You feel closer to your content, and moving around feels completely natural. Swiping through pages on screen is just like flipping through pages in a magazine, and inertial scrolling senses the momentum in your fingers as you move up and down a page  Magic Trackpad connects to your Mac via Bluetooth wireless technology. Use it in conjunction with the Apple Wireless Keyboard for a cable-free, uncluttered workspace. And if you feel like venturing away from your desk, Magic Trackpad maintains a reliable and secure connection up to 33 feet away from your Mac  ", Apple Wireless Magic Trackpad  -  $39  (milpitas)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/brand-new-hp-88xl-bulk-set-of-high/7691339596.html,"Replacement for HP 88XL Combo Pack of 4 Inkjet Cartridges, 1 Black C9396AN, 1 Cyan C9391AN, 1 Magenta C9392AN, 1 Yellow C9393AN. All are brand new and sealed.    Compatible Printers with  HP C9396AN, C9391AN, C9392AN, C9393AN Replacement Inkjet Cartridges    HP OfficeJet Pro K5400  HP OfficeJet Pro K5400dn  HP OfficeJet Pro K5400dtn  HP OfficeJet Pro K5400tn  HP OfficeJet Pro K550  HP OfficeJet Pro K550dtn  HP OfficeJet Pro K550dtwn  HP OfficeJet Pro K8600	HP OfficeJet Pro K8600dn  HP OfficeJet Pro L7480  HP OfficeJet Pro L7500  HP OfficeJet Pro L7550  HP OfficeJet Pro L7555  HP OfficeJet Pro L7580  HP OfficeJet Pro L7590	HP OfficeJet Pro L7600  HP OfficeJet Pro L7650  HP OfficeJet Pro L7680  HP OfficeJet Pro L7681  HP OfficeJet Pro L7700  HP OfficeJet Pro L7750  HP OfficeJet Pro L7780  ", Brand New HP 88XL Bulk Set of 4 High Yield Ink Cartridges  -  $10  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/brand-new-dell-5110cn-color-laser/7691339520.html,"This brand new Dell Drum kit  is still unopend in the box.     Compatible with 5110cn Color Laser Printer  Offers up 35,000 page yield based on a 5% page coverage     The Imaging Drum cartridge from Dell is specifically designed for use with Dell 5110cn Color Laser Printer      ", Brand New Dell 5110cn Color Laser Printer Drum Kit  -  $90  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/dell-pa-2e-adapter-65w/7690209165.html,"Dell power AC original (65-W) adapter Model  PA-2E      -Specifications: Voltage: 100V-240V (AC Input), 5.1V (DC Output), 2.10A (Output Current) Power: 65W Input Frequency: 50 ~ 60Hz AC; Color: Black     Price: $10  ", Dell   PA-2E Adapter - 65W  -  $10  (menlo park)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/brand-new-epson-69-durabrite-ultra-ink/7691339365.html,"Brand New Genuine Epson 69 DURABrite Ultra Inks for sale at $11.00 each. All of them are still sealed in the plastic bags without boxes.    The Epson 69 DURABrite Ultra Ink Combo Pack from Epson is designed for the following printers:  Stylus C120, CX5000, CX6000, CX7000F, CX7400, CX7450, CX8400, CX9400Fax, NX100, NX105, NX110, NX115, NX200, NX215, NX300, NX305, NX400, NX415, NX510, and NX515  WorkForce 30, 40, 310, 315, 500, 600, 610, 615, and 1100    Black ink were sold out      ", Brand New Epson 69 DURABrite Ultra Ink  -  $9  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/menlo-park-hp-ac-adapter-ppp009l-65w/7690209203.html,"HP original 65W AC model PPP009L-E adapter    Specifications: Input: AC 100-240V, 50/60Hz; Output: 19.5V  3.33A 65W    Asking price: $10 (cash)  ", HP AC adapter PPP009L-E - 65W  -  $10  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/new-trendnet-54-mbps-wireless-broadband/7691332059.html,"This TRENDnet 54 Mbps Wireless G Broadband Router TEW-432BRP is BRAND NEW and SEALED IN THE BOX.    Product Description    The 54Mbps Wireless G Router offers a complete wireless solution that allows you to share files, an Internet connection, or network resource while protecting your network using enhanced security features. Simply plug your workstations and your broadband modem into the Wireless G router, and configure your broadband connection using its built-in Web Interface. Use the Virtual Server feature to configure any workstation as a Web Server or FTP server easily, allowing users to view files from the Internet. You can also protect your Wireless LAN using 64/128-bit WEP encryption or industry standard WPA-PSK with TKIP or AES algorithms. Increase security by enabling MAC, IP, or Protocol Filtering as well as setting Firewall Rules to limit Internet Access or block malicious intruders from accessing your network.    Features    Wi-Fi Compliant with IEEE 802.11g and 802.11b Devices  Built-in 4 x 10/100Mbps Auto-MDIX LAN Ports  Built-in 1 x 10/100Mbps Auto-MDIX WAN Port (Internet) Supports Cable/DSL Modems with Dynamic IP, Static IP, PPPoE, or PPTP  DHCP Server Feature Allocates up to 253 Client IP Addresses  Supports 64/128-bit Wired Equivalent Privacy (WEP)  Supports 802.1x/WPA, WPA-PSK, TKIP/AES for Advance Security  Supports MAC Address, Protocol Filters and UPnP (Universal Plug & Play)  Traffic Control with Virtual Server, Virtual PC mapping and DMZ  Provides Additional Security with SPI / NAT firewall and Attack Alert via emails  Provides Additional Security of Enable/Disable SSID, Password Protection  Supports Static and Dynamic Routing  Supports IPSec and PPTP VPN Pass-Through Sessions  Flash Memory for Firmware Upgrade, Save/Restore Settings, and Traffic Log  Easy Management via Web Browser (HTTP) and Remote Management  Range for Indoor of 30 ~ 50 meters (depends on the environment)  Range for Outdoor of 50 ~ 200 meters (depends on the environment)    ", New TRENDnet 54 Mbps Wireless G Broadband Router TEW-432BRP (Blue)  -  $15  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/concord-lenova-think-pad-2012/7691282683.html,"Lenova Think Pad '2012,with AC adapter 90 W,type - 3448 -34 U ,(hardly used !!! )  (going for $260. on E Bay )  ", Lenova Think Pad '2012  -  $125  (concord / pleasant hill / martinez)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/brand-new-genuine-dell-5110cn-fuser/7691327520.html,"This brand new/genuine 110-Volt fuser kit from Dell for Dell 5110CN color laser printer. Opened to check it, but NEVER been used.    (Manufacturer Part# : KX491 | Dell Part# : 310-8729)  ", Brand New Genuine Dell 5110cn Fuser Maintenance Kit  -  $48  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/santa-cruz-dell-dimension-3000-desktop/7688317864.html,Selling my Dell computer.  I originally bought this in 2003.  Comes with computer tower  Computer screen   Wireless keyboard   Wireless mouse and original mouse   2 speakers   9 application discs  Owner’s manual   Product information guide   Minute Man power supply  , Dell Dimension 3000 desktop computer from 2003  -  $50  (santa cruz)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/vallejo-hewlett-packard-20-monitor-in/7693676644.html,"Hewlett Packard 20"" Monitor in Good Working Order with cables, just $40.    Pick up today for just $20  "," Hewlett Packard 20"" Monitor in Good Working Order  (vallejo / benicia)  "
